,gene_name,entrez_id
4508,FSCN1,6624
4509,SNRNP70,6625
4510,SNRPA,6626
4511,SNRPA1,6627
4512,SNRPB,6628
4513,SNRPB2,6629
4514,SNRPC,6631
4515,SNRPD1,6632
4516,SNRPD2,6633
4517,SNRPD3,6634
4518,SNRPE,6635
4519,SNRPF,6636
4520,SNRPG,6637
4521,SNRPN,6638
4522,SNTA1,6640
4523,SNTB1,6641
4524,SNX1,6642
4525,SNX2,6643
4526,SNTB2,6645
4527,SOAT1,6646
4528,SOD1,6647
4529,SOD2,6648
4530,SOD3,6649
4531,CAPN15,6650
4532,SON,6651
4533,SORD,6652
4534,SORL1,6653
4535,SOS1,6654
4536,SOS2,6655
4537,SOX1,6656
4538,SOX2,6657
4539,SOX3,6658
4540,SOX4,6659
4541,SOX5,6660
4542,SOX9,6662
4543,SOX10,6663
4544,SOX11,6664
4545,SOX15,6665
4546,SOX12,6666
4547,SP1,6667
4548,SP2,6668
4549,SP3,6670
4550,SP4,6671
4551,SP100,6672
4552,SPAG1,6674
4553,UAP1,6675
4554,SPAG4,6676
4555,SPAM1,6677
4556,SPARC,6678
4557,SPAST,6683
4558,SPI1,6688
4559,SPIB,6689
4560,SPINK1,6690
4561,SPINK2,6691
4562,SPINT1,6692
4563,SPN,6693
4564,SPP2,6694
4565,SPOCK1,6695
4566,SPP1,6696
4567,SPR,6697
4568,SPRR1A,6698
4569,SPRR1B,6699
4570,SPRR2A,6700
4571,SPRR2B,6701
4572,SPRR2D,6703
4573,SPRR2E,6704
4574,SPRR2F,6705
4575,SPRR2G,6706
4576,SPRR3,6707
4577,SPTA1,6708
4578,SPTAN1,6709
4579,SPTB,6710
4580,SPTBN1,6711
4581,SPTBN2,6712
4582,SQLE,6713
4583,SRC,6714
4584,SRD5A1,6715
4585,SRD5A2,6716
4586,SRI,6717
4587,AKR1D1,6718
4588,SREBF1,6720
4589,SREBF2,6721
4590,SRF,6722
4591,SRM,6723
4592,SRMS,6725
4593,SRP9,6726
4594,SRP14,6727
4595,SRP19,6728
4596,SRP54,6729
4597,SRP68,6730
4598,SRP72,6731
4599,SRPK1,6732
4600,SRPK2,6733
4601,SRPRA,6734
4602,SRY,6736
4603,TRIM21,6737
4604,RO60,6738
4605,SSB,6741
4606,SSBP1,6742
4607,ITPRID2,6744
4608,SSR1,6745
4609,SSR2,6746
4610,SSR3,6747
4611,SSR4,6748
4612,SSRP1,6749
4613,SST,6750
4614,SSTR1,6751
4615,SSTR2,6752
4616,SSTR3,6753
4617,SSTR4,6754
4618,SSTR5,6755
4619,SSX1,6756
4620,SSX2,6757
4621,SSX5,6758
4622,SSX4,6759
4623,SS18,6760
4624,DENND2B,6764
4625,ST13,6767
4626,ST14,6768
4627,STAC,6769
4628,STAR,6770
4629,STAT1,6772
4630,STAT2,6773
4631,STAT3,6774
4632,STAT4,6775
4633,STAT5A,6776
4634,STAT5B,6777
4635,STAT6,6778
4636,STATH,6779
4637,STAU1,6780
4638,STC1,6781
4639,HSPA13,6782
4640,SULT1E1,6783
4641,ELOVL4,6785
4642,STIM1,6786
4643,NEK4,6787
4644,STK3,6788
4645,STK4,6789
4646,AURKA,6790
4647,CDKL5,6792
4648,STK10,6793
4649,STK11,6794
4650,AURKC,6795
4651,SULT1A2,6799
4652,STRN,6801
4653,STX1A,6804
4654,STX3,6809
4655,STX4,6810
4656,STX5,6811
4657,STXBP1,6812
4658,STXBP2,6813
4659,STXBP3,6814
4660,STYX,6815
4661,SULT1A1,6817
4662,SULT1A3,6818
4663,SULT1C2,6819
4664,SULT2B1,6820
4665,SUOX,6821
4666,SULT2A1,6822
4667,SUPT4H1,6827
4668,SUPT5H,6829
4669,SUPT6H,6830
4670,SUPV3L1,6832
4671,ABCC8,6833
4672,SURF1,6834
4673,SURF2,6835
4674,SURF4,6836
4675,MED22,6837
4676,SURF6,6838
4677,SUV39H1,6839
4678,SVIL,6840
4679,VAMP1,6843
4680,VAMP2,6844
4681,VAMP7,6845
4682,XCL2,6846
4683,SYCP1,6847
4684,SYK,6850
4685,SYN1,6853
4686,SYN2,6854
4687,SYP,6855
4688,SYPL1,6856
4689,SYT1,6857
4690,SYT4,6860
4691,SYT5,6861
4692,TBXT,6862
4693,TAC1,6863
4694,TACR2,6865
4695,TAC3,6866
4696,TACC1,6867
4697,ADAM17,6868
4698,TACR1,6869
4699,TACR3,6870
4700,TADA2A,6871
4701,TAF1,6872
4702,TAF2,6873
4703,TAF4,6874
4704,TAF4B,6875
4705,TAGLN,6876
4706,TAF5,6877
4707,TAF6,6878
4708,TAF7,6879
4709,TAF9,6880
4710,TAF10,6881
4711,TAF11,6882
4712,TAF12,6883
4713,TAF13,6884
4714,MAP3K7,6885
4715,TAL1,6886
4716,TAL2,6887
4717,TALDO1,6888
4718,TAP1,6890
4719,TAP2,6891
4720,TAPBP,6892
4721,TARBP1,6894
4722,TARBP2,6895
4723,TARS1,6897
4724,TAT,6898
4725,TBX1,6899
4726,CNTN2,6900
4727,TAZ,6901
4728,TBCA,6902
4729,TBCC,6903
4730,TBCD,6904
4731,TBCE,6905
4732,SERPINA7,6906
4733,TBL1X,6907
4734,TBP,6908
4735,TBX2,6909
4736,TBX5,6910
4737,TBX6,6911
4738,TBX15,6913
4739,TBXA2R,6915
4740,TBXAS1,6916
4741,TCEA1,6917
4742,TCEA2,6919
4743,TCEA3,6920
4744,ELOC,6921
4745,ELOB,6923
4746,ELOA,6924
4747,TCF4,6925
4748,TBX3,6926
4749,HNF1A,6927
4750,HNF1B,6928
4751,TCF3,6929
4752,TCF7,6932
4753,TCF7L2,6934
4754,ZEB1,6935
4755,GCFC2,6936
4756,TCF12,6938
4757,TCF15,6939
4758,ZNF354A,6940
4759,TCF19,6941
4760,TCF20,6942
4761,TCF21,6943
4762,VPS72,6944
4763,MLX,6945
4764,TCN1,6947
4765,TCN2,6948
4766,TCOF1,6949
4767,TCP1,6950
4768,AC008817.1,6952
4769,TCP10,6953
4770,TCP11,6954
4771,TECTB,6975
4772,TCTA,6988
4773,DYNLT3,6990
4774,TCTE3,6991
4775,PPP1R11,6992
4776,DYNLT1,6993
4777,TDG,6996
4778,TDGF1,6997
4779,TDO2,6999
4780,PRDX2,7001
4781,TEAD1,7003
4782,TEAD4,7004
4783,TEAD3,7005
4784,TEC,7006
4785,TECTA,7007
4786,TEF,7008
4787,TMBIM6,7009
4788,TEK,7010
4789,TEP1,7011
4790,TERF1,7013
4791,TERF2,7014
4792,TERT,7015
4793,TESK1,7016
4794,TF,7018
4795,TFAM,7019
4796,TFAP2A,7020
4797,TFAP2B,7021
4798,TFAP2C,7022
4799,TFAP4,7023
4800,TFCP2,7024
4801,NR2F1,7025
4802,NR2F2,7026
4803,TFDP1,7027
4804,TFDP2,7029
4805,TFE3,7030
4806,TFF1,7031
4807,TFF2,7032
4808,TFF3,7033
4809,TFPI,7035
4810,TFR2,7036
4811,TFRC,7037
4812,TG,7038
4813,TGFA,7039
4814,TGFB1,7040
4815,TGFB1I1,7041
4816,TGFB2,7042
4817,TGFB3,7043
4818,LEFTY2,7044
4819,TGFBI,7045
4820,TGFBR1,7046
4821,TGM4,7047
4822,TGFBR2,7048
4823,TGFBR3,7049
4824,TGIF1,7050
4825,TGM1,7051
4826,TGM2,7052
4827,TGM3,7053
4828,TH,7054
4829,THBD,7056
4830,THBS1,7057
4831,THBS2,7058
4832,THBS3,7059
4833,THBS4,7060
4834,TCHH,7062
4835,THOP1,7064
4836,THPO,7066
4837,THRA,7067
4838,THRB,7068
4839,THRSP,7069
4840,THY1,7070
4841,KLF10,7071
4842,TIA1,7072
4843,TIAL1,7073
4844,TIAM1,7074
4845,TIE1,7075
4846,TIMP1,7076
4847,TIMP2,7077
4848,TIMP3,7078
4849,TIMP4,7079
4850,NKX2-1,7080
4851,TJP1,7082
4852,TK1,7083
4853,TK2,7084
4854,TKT,7086
4855,ICAM5,7087
4856,TLE1,7088
4857,TLE2,7089
4858,TLE3,7090
4859,TLE4,7091
4860,TLL1,7092
4861,TLL2,7093
4862,TLN1,7094
4863,SEC62,7095
4864,TLR1,7096
4865,TLR2,7097
4866,TLR3,7098
4867,TLR4,7099
4868,TLR5,7100
4869,NR2E1,7101
4870,TSPAN7,7102
4871,TSPAN8,7103
4872,TM4SF4,7104
4873,TSPAN6,7105
4874,TSPAN4,7106
4875,GPR137B,7107
4876,TM7SF2,7108
4877,TRAPPC10,7109
4878,TMF1,7110
4879,TMOD1,7111
4880,TMPO,7112
4881,TMPRSS2,7113
4882,TMSB4X,7114
4883,TMSB4XP4,7118
4884,CLDN5,7122
4885,CLEC3B,7123
4886,TNF,7124
4887,TNNC2,7125
4888,TNFAIP1,7126
4889,TNFAIP2,7127
4890,TNFAIP3,7128
4891,TNFAIP6,7130
4892,TNFRSF1A,7132
4893,TNFRSF1B,7133
4894,TNNC1,7134
4895,TNNI1,7135
4896,TNNI2,7136
4897,TNNI3,7137
4898,TNNT1,7138
4899,TNNT2,7139
4900,TNNT3,7140
4901,TNP1,7141
4902,TNP2,7142
4903,TNR,7143
4904,TNS1,7145
4905,TNXB,7148
4906,TOP1,7150
4907,TOP2A,7153
4908,TOP2B,7155
4909,TOP3A,7156
4910,TP53,7157
4911,TP53BP1,7158
4912,TP53BP2,7159
4913,TP73,7161
4914,TPBG,7162
4915,TPD52,7163
4916,TPD52L1,7164
4917,TPD52L2,7165
4918,TPH1,7166
4919,TPI1,7167
4920,TPM1,7168
4921,TPM2,7169
4922,TPM3,7170
4923,TPM4,7171
4924,TPMT,7172
4925,TPO,7173
4926,TPP2,7174
4927,TPR,7175
4928,TPSAB1,7177
4929,TPT1,7178
4930,TPTE,7179
4931,CRISP2,7180
4932,NR2C1,7181
4933,NR2C2,7182
4934,HSP90B1,7184
4935,TRAF1,7185
4936,TRAF2,7186
4937,TRAF3,7187
4938,TRAF5,7188
4939,TRAF6,7189
4940,HSP90B2P,7190
4941,TRH,7200
4942,TRHR,7201
4943,CCT3,7203
4944,TRIO,7204
4945,TRIP6,7205
4946,TRO,7216
4947,TRPC1,7220
4948,TRPC3,7222
4949,TRPC4,7223
4950,TRPC5,7224
4951,TRPC6,7225
4952,TRPM2,7226
4953,TRPS1,7227
4954,TSN,7247
4955,TSC1,7248
4956,TSC2,7249
4957,TSG101,7251
4958,TSHB,7252
4959,TSHR,7253
4960,TSNAX,7257
4961,TSPY1,7258
4962,TSPYL1,7259
4963,EIPR1,7260
4964,PHLDA2,7262
4965,TST,7263
4966,TSTA3,7264
4967,TTC1,7265
4968,DNAJC7,7266
4969,TTC3,7267
4970,TTC4,7268
4971,TTF1,7270
4972,TTK,7272
4973,TTN,7273
4974,TTPA,7274
4975,TUB,7275
4976,TTR,7276
4977,TUBA4A,7277
4978,TUBA3C,7278
4979,TUBB2A,7280
4980,TUBG1,7283
4981,TUFM,7284
4982,TUFT1,7286
4983,TULP1,7287
4984,TULP2,7288
4985,TULP3,7289
4986,HIRA,7290
4987,TWIST1,7291
4988,TNFSF4,7292
4989,TNFRSF4,7293
4990,TXK,7294
4991,TXN,7295
4992,TXNRD1,7296
4993,TYK2,7297
4994,TYMS,7298
4995,TYR,7299
4996,TYRO3,7301
4997,TYROBP,7305
4998,TYRP1,7306
4999,U2AF1,7307
5000,UBA52,7311
5001,UBB,7314
5002,UBC,7316
5003,UBA1,7317
5004,UBA7,7318
5005,UBE2A,7319
5006,UBE2B,7320
5007,UBE2D1,7321
5008,UBE2D2,7322
5009,UBE2D3,7323
5010,UBE2E1,7324
5011,UBE2E2,7325
5012,UBE2G1,7326
5013,UBE2G2,7327
5014,UBE2H,7328
5015,UBE2I,7329
5016,UBE2L3,7332
5017,UBE2N,7334
5018,UBE2V1,7335
5019,UBE2V2,7336
5020,UBE3A,7337
5021,SUMO1,7341
5022,UBP1,7342
5023,UBTF,7343
5024,UCHL1,7345
5025,UCHL3,7347
5026,UPK1B,7348
5027,UCN,7349
5028,UCP1,7350
5029,UCP2,7351
5030,UCP3,7352
5031,UFD1,7353
5032,SLC35A2,7355
5033,SCGB1A1,7356
5034,UGCG,7357
5035,UGDH,7358
5036,UGP2,7360
5037,UGT2B4,7363
5038,UGT2B7,7364
5039,UGT2B10,7365
5040,UGT2B15,7366
5041,UGT2B17,7367
5042,UGT8,7368
5043,UMOD,7369
5044,UCK2,7371
5045,UMPS,7372
5046,COL14A1,7373
5047,UNG,7374
5048,USP4,7375
5049,NR1H2,7376
5050,UPP1,7378
5051,UPK2,7379
5052,UPK3A,7380
5053,UQCRB,7381
5054,UQCRC1,7384
5055,UQCRC2,7385
5056,UQCRFS1,7386
5057,UQCRH,7388
5058,UROD,7389
5059,UROS,7390
5060,USF1,7391
5061,USF2,7392
5062,USP1,7398
5063,USH2A,7399
5064,CLRN1,7401
5065,UTRN,7402
5066,KDM6A,7403
5067,UTY,7404
5068,UVRAG,7405
5069,VARS1,7407
5070,VASP,7408
5071,VAV1,7409
5072,VAV2,7410
5073,VBP1,7411
5074,VCAM1,7412
5075,VCL,7414
5076,VCP,7415
5077,VDAC1,7416
5078,VDAC2,7417
5079,VDAC3,7419
5080,VEGFB,7423
5081,VEGFC,7424
5082,VGF,7425
5083,VHL,7428
5084,VIL1,7429
5085,EZR,7430
5086,VIM,7431
5087,VIP,7432
5088,VIPR1,7433
5089,VIPR2,7434
5090,VLDLR,7436
5091,BEST1,7439
5092,VPREB1,7441
5093,TRPV1,7442
5094,VRK1,7443
5095,VRK2,7444
5096,VSNL1,7447
5097,VTN,7448
5098,VWF,7450
5099,WARS1,7453
5100,WAS,7454
5101,ZAN,7455
5102,WIPF1,7456
5103,EIF4H,7458
5104,CLIP2,7461
5105,LAT2,7462
5106,CORO2A,7464
5107,WEE1,7465
5108,WFS1,7466
5109,NSD2,7468
5110,NELFA,7469
5111,WNT1,7471
5112,WNT2,7472
5113,WNT5A,7474
5114,WNT6,7475
5115,WNT7A,7476
5116,WNT7B,7477
5117,WNT8A,7478
5118,WNT8B,7479
5119,WNT10B,7480
5120,WNT11,7481
5121,WNT2B,7482
5122,WNT9A,7483
5123,WNT9B,7484
5124,GET1,7485
5125,WRN,7486
5126,WT1,7490
5127,XBP1,7494
5128,XDH,7498
5129,XG,7499
5130,XK,7504
5131,XPA,7507
5132,XPC,7508
5133,XPNPEP1,7511
5134,XPNPEP2,7512
5135,XPO1,7514
5136,XRCC1,7515
5137,XRCC2,7516
5138,XRCC3,7517
5139,XRCC4,7518
5140,XRCC5,7520
5141,YES1,7525
5142,YY1,7528
5143,YWHAB,7529
5144,YWHAE,7531
5145,YWHAG,7532
5146,YWHAH,7533
5147,YWHAZ,7534
5148,ZAP70,7535
5149,SF1,7536
5150,ZFP36,7538
5151,ZFP37,7539
5152,ZBTB14,7541
5153,ZFPL1,7542
5154,ZFX,7543
5155,ZFY,7544
5156,ZIC1,7545
5157,ZIC2,7546
5158,ZIC3,7547
5159,ZNF2,7549
5160,ZNF3,7551
5161,ZNF711,7552
5162,ZNF7,7553
5163,ZNF8,7554
5164,CNBP,7555
5165,ZNF10,7556
5166,ZNF12,7559
5167,ZNF14,7561
5168,ZNF708,7562
5169,ZNF16,7564
5170,ZNF17,7565
5171,ZNF18,7566
5172,ZNF19,7567
5173,ZNF20,7568
5174,ZNF182,7569
5175,ZNF22,7570
5176,ZNF23,7571
5177,ZNF24,7572
5178,ZNF26,7574
5179,ZNF28,7576
5180,ZSCAN20,7579
5181,ZNF32,7580
5182,ZNF33A,7581
5183,ZNF33B,7582
5184,ZNF35,7584
5185,ZKSCAN1,7586
5186,ZNF37A,7587
5187,ZSCAN21,7589
5188,ZNF41,7592
5189,MZF1,7593
5190,ZNF43,7594
5191,ZNF45,7596
5192,ZBTB25,7597
5193,ZNF66,7617
5194,ZNF69,7620
5195,ZNF70,7621
5196,ZNF74,7625
5197,ZNF75D,7626
5198,ZNF75A,7627
5199,ZNF76,7629
5200,ZNF79,7633
5201,ZNF80,7634
5202,ZNF84,7637
5203,ZNF221,7638
5204,ZNF85,7639
5205,ZNF90,7643
5206,ZNF91,7644
5207,ZNF99,7652
5208,ZNF222,7673
5209,ZNF121,7675
5210,ZNF124,7678
5211,MKRN3,7681
5212,ZNF131,7690
5213,ZNF132,7691
5214,ZNF133,7692
5215,ZNF134,7693
5216,ZNF135,7694
5217,ZNF136,7695
5218,ZNF138,7697
5219,ZNF140,7699
5220,ZNF141,7700
5221,ZNF142,7701
5222,ZNF143,7702
5223,PCGF2,7703
5224,ZBTB16,7704
5225,ZNF146,7705
5226,TRIM25,7706
5227,ZNF148,7707
5228,ZBTB17,7709
5229,ZNF154,7710
5230,ZNF155,7711
5231,ZNF157,7712
5232,VEZF1,7716
5233,ZNF165,7718
5234,TRIM26,7726
5235,ZNF174,7727
5236,ZNF175,7728
5237,ZNF177,7730
5238,RNF112,7732
5239,ZNF180,7733
5240,RNF113A,7737
5241,ZNF184,7738
5242,ZNF185,7739
5243,ZSCAN26,7741
5244,ZNF189,7743
5245,ZKSCAN8,7745
5246,ZSCAN9,7746
5247,ZNF195,7748
5248,ZMYM2,7750
5249,ZNF200,7752
5250,ZNF202,7753
5251,ZNF205,7755
5252,ZNF207,7756
5253,ZNF208,7757
5254,ZNF213,7760
5255,ZNF214,7761
5256,ZNF215,7762
5257,ZFAND5,7763
5258,ZNF217,7764
5259,ZNF223,7766
5260,ZNF224,7767
5261,AC021092.2,7768
5262,ZNF226,7769
5263,ZNF227,7770
5264,ZNF112,7771
5265,ZNF229,7772
5266,ZNF230,7773
5267,ZNF232,7775
5268,ZNF236,7776
5269,SLC30A1,7779
5270,SLC30A2,7780
5271,SLC30A3,7781
5272,SLC30A4,7782
5273,ZP2,7783
5274,ZP3,7784
5275,MAP3K12,7786
5276,ZXDA,7789
5277,ZYX,7791
5278,LUZP1,7798
5279,PRDM2,7799
5280,DNALI1,7802
5281,PTP4A1,7803
5282,LRP8,7804
5283,LAPTM5,7805
5284,BSND,7809
5285,CSDE1,7812
5286,EVI5,7813
5287,DAP3,7818
5288,NPHS2,7827
5289,BTG2,7832
5290,PXDN,7837
5291,ALMS1,7840
5292,MOGS,7841
5293,RNF103,7844
5294,TUBA1A,7846
5295,PAX8,7849
5296,IL1R2,7850
5297,MALL,7851
5298,CXCR4,7852
5299,FZD5,7855
5300,SCG2,7857
5301,BRPF1,7862
5302,IFRD2,7866
5303,MAPKAPK3,7867
5304,SEMA3B,7869
5305,SLMAP,7871
5306,MANF,7873
5307,USP7,7874
5308,RAB7A,7879
5309,KCNAB1,7881
5310,SLBP,7884
5311,ST8SIA4,7903
5312,REEP5,7905
5313,DEK,7913
5314,ALDH5A1,7915
5315,PRRC2A,7916
5316,BAG6,7917
5317,GPANK1,7918
5318,DDX39B,7919
5319,ABHD16A,7920
5320,SLC39A7,7922
5321,HSD17B8,7923
5322,OR2H2,7932
5323,NELFE,7936
5324,LST1,7940
5325,PLA2G7,7941
5326,TFEB,7942
5327,EPM2A,7957
5328,AIMP2,7965
5329,MAFK,7975
5330,FZD3,7976
5331,MTERF1,7978
5332,SEM1,7979
5333,TFPI2,7980
5334,ARHGEF5,7984
5335,ZNF212,7988
5336,TUSC3,7991
5337,UBXN8,7993
5338,KAT6A,7994
5339,PSCA,8000
5340,GLRA3,8001
5341,NR4A3,8013
5342,BRD3,8019
5343,NUP214,8021
5344,LHX3,8022
5345,STAM,8027
5346,MLLT10,8028
5347,CUBN,8029
5348,CCDC6,8030
5349,NCOA4,8031
5350,SLC25A16,8034
5351,SHOC2,8036
5352,ADAM12,8038
5353,RASSF7,8045
5354,CSRP3,8048
5355,PDHX,8050
5356,FOSL1,8061
5357,CUL5,8065
5358,PTP4A2,8073
5359,FGF23,8074
5360,MFAP5,8076
5361,USP5,8078
5362,MLF2,8079
5363,SSPN,8082
5364,KMT2D,8085
5365,AAAS,8086
5366,FXR1,8087
5367,YEATS4,8089
5368,HMGA2,8091
5369,ALX1,8092
5370,CDK2AP1,8099
5371,IFT88,8100
5372,PABPN1,8106
5373,DPF3,8110
5374,GPR68,8111
5375,TCL1A,8115
5376,AP3B2,8120
5377,ANP32A,8125
5378,ST8SIA2,8128
5379,NPRL3,8131
5380,GAN,8139
5381,SLC7A5,8140
5382,TAF15,8148
5383,RND2,8153
5384,COIL,8161
5385,AKAP1,8165
5386,SLC14A2,8170
5387,MADCAM1,8174
5388,SF3A2,8175
5389,ELL,8178
5390,ZNF239,8187
5391,SYMPK,8189
5392,MIA,8190
5393,CLPP,8192
5394,DPF1,8193
5395,MKKS,8195
5396,GDF5,8200
5397,NCOA3,8202
5398,NRIP1,8204
5399,CHAF1B,8208
5400,GATD3A,8209
5401,DGCR6,8214
5402,LZTR1,8216
5403,CLTCL1,8218
5404,ESS2,8220
5405,SYN3,8224
5406,GTPBP6,8225
5407,PUDP,8226
5408,AKAP17A,8227
5409,PNPLA4,8228
5410,ZRSR2,8233
5411,USP11,8237
5412,USP9X,8239
5413,RBM10,8241
5414,KDM5C,8242
5415,SMC1A,8243
5416,NAA10,8260
5417,UBL4A,8266
5418,TMEM187,8269
5419,LAGE3,8270
5420,SLC10A3,8273
5421,TKTL1,8277
5422,KDM5D,8284
5423,EPX,8288
5424,ARID1A,8289
5425,H3-4,8290
5426,DYSF,8291
5427,COLQ,8292
5428,SERF1A,8293
5429,H4C9,8294
5430,TRRAP,8295
5431,PICALM,8301
5432,KLRC4,8302
5433,SNN,8303
5434,ACOX2,8309
5435,ACOX3,8310
5436,AXIN1,8312
5437,AXIN2,8313
5438,BAP1,8314
5439,BRAP,8315
5440,CDC7,8317
5441,CDC45,8318
5442,EOMES,8320
5443,FZD1,8321
5444,FZD4,8322
5445,FZD6,8323
5446,FZD7,8324
5447,FZD8,8325
5448,FZD9,8326
5449,GFI1B,8328
5450,H2AC13,8329
5451,H2AC15,8330
5452,H2AC14,8331
5453,H2AC16,8332
5454,H2AC6,8334
5455,H2AC4,8335
5456,H2AC17,8336
5457,H2AC20,8338
5458,H2BC8,8339
5459,H2BC13,8340
5460,H2BC15,8341
5461,H2BC14,8342
5462,H2BC7,8343
5463,H2BC6,8344
5464,H2BC9,8345
5465,H2BC10,8346
5466,H2BC4,8347
5467,H2BC17,8348
5468,H2BC21,8349
5469,H3C1,8350
5470,H3C4,8351
5471,H3C3,8352
5472,H3C6,8353
5473,H3C11,8354
5474,H3C8,8355
5475,H3C12,8356
5476,H3C10,8357
5477,H3C2,8358
5478,H4C1,8359
5479,H4C4,8360
5480,H4C6,8361
5481,H4C12,8362
5482,H4C11,8363
5483,H4C3,8364
5484,H4C8,8365
5485,H4C2,8366
5486,H4C5,8367
5487,H4C13,8368
5488,H4C7,8369
5489,H4C14,8370
5490,HYAL3,8372
5491,MAD1L1,8379
5492,NME5,8382
5493,OR1A1,8383
5494,OR1D5,8386
5495,OR1E1,8387
5496,OR1E2,8388
5497,OR1G1,8390
5498,OR3A3,8392
5499,PIP5K1A,8394
5500,PIP5K1B,8395
5501,PIP4K2B,8396
5502,PLA2G6,8398
5503,PLA2G10,8399
5504,SLC25A11,8402
5505,SOX14,8403
5506,SPARCL1,8404
5507,SPOP,8405
5508,SRPX,8406
5509,TAGLN2,8407
5510,ULK1,8408
5511,UXT,8409
5512,EEA1,8411
5513,BCAR3,8412
5514,ANXA9,8416
5515,STX7,8417
5516,BFSP2,8419
5517,BBOX1,8424
5518,LTBP4,8425
5519,ZNF282,8427
5520,STK24,8428
5521,NR0B2,8431
5522,UTF1,8433
5523,RECK,8434
5524,SOAT2,8435
5525,CAVIN2,8436
5526,RASAL1,8437
5527,RAD54L,8438
5528,NSMAF,8439
5529,NCK2,8440
5530,GNPAT,8443
5531,DYRK3,8444
5532,DYRK2,8445
5533,DUSP11,8446
5534,DOC2B,8447
5535,DOC2A,8448
5536,DHX16,8449
5537,CUL4B,8450
5538,CUL4A,8451
5539,CUL3,8452
5540,CUL2,8453
5541,CUL1,8454
5542,ATRN,8455
5543,FOXN1,8456
5544,TTF2,8458
5545,TPST2,8459
5546,TPST1,8460
5547,KLF11,8462
5548,TEAD2,8463
5549,SUPT3H,8464
5550,SMARCA5,8467
5551,FKBP6,8468
5552,SORBS2,8470
5553,IRS4,8471
5554,OGT,8473
5555,CDC42BPA,8476
5556,GPR65,8477
5557,HIRIP3,8479
5558,RAE1,8480
5559,OFD1,8481
5560,SEMA7A,8482
5561,CILP,8483
5562,GALR3,8484
5563,GEMIN2,8487
5564,RPL3P1,8488
5565,RPL23AP3,8489
5566,RGS5,8490
5567,MAP4K3,8491
5568,PRSS12,8492
5569,PPM1D,8493
5570,PPFIBP2,8495
5571,PPFIBP1,8496
5572,PPFIA4,8497
5573,RANBP3,8498
5574,PPFIA2,8499
5575,PPFIA1,8500
5576,SLC43A1,8501
5577,PKP4,8502
5578,PIK3R3,8503
5579,PEX3,8504
5580,PARG,8505
5581,CNTNAP1,8506
5582,ENC1,8507
5583,NIPSNAP1,8508
5584,AC022400.7,8509
5585,MMP23B,8510
5586,LIPF,8513
5587,KCNAB2,8514
5588,ITGA10,8515
5589,ITGA8,8516
5590,IKBKG,8517
5591,ELP1,8518
5592,IFITM1,8519
5593,HAT1,8520
5594,GCM1,8521
5595,AC005747.1,8522
5596,DGKZ,8525
5597,DGKE,8526
5598,DGKD,8527
5599,DDO,8528
5600,CYP4F2,8529
5601,CST7,8530
5602,YBX3,8531
5603,CPZ,8532
5604,COPS3,8533
5605,CHST1,8534
5606,CBX4,8535
5607,CAMK1,8536
5608,BCAS1,8537
5609,BARX2,8538
5610,API5,8539
5611,AGPS,8540
5612,PPFIA3,8541
5613,APOL1,8542
5614,LMO4,8543
5615,PIR,8544
5616,CGGBP1,8545
5617,AP3B1,8546
5618,FCN3,8547
5619,BLZF1,8548
5620,LGR5,8549
5621,MAPKAPK5,8550
5622,BHLHE40,8553
5623,PIAS1,8554
5624,CDC14B,8555
5625,CDC14A,8556
5626,TCAP,8557
5627,CDK10,8558
5628,PRPF18,8559
5629,DEGS1,8560
5630,DENR,8562
5631,THOC5,8563
5632,KMO,8564
5633,YARS1,8565
5634,PDXK,8566
5635,MADD,8567
5636,RRP1,8568
5637,MKNK1,8569
5638,KHSRP,8570
5639,PDLIM4,8572
5640,CASK,8573
5641,AKR7A2,8574
5642,PRKRA,8575
5643,STK16,8576
5644,TMEFF1,8577
5645,SCARF1,8578
5646,LY6D,8581
5647,OR6A2,8590
5648,OR5D3P,8594
5649,TNFSF11,8600
5650,RGS20,8601
5651,NOP14,8602
5652,FAM193A,8603
5653,SLC25A12,8604
5654,PLA2G4C,8605
5655,RUVBL1,8607
5656,RDH16,8608
5657,KLF7,8609
5658,PLPP1,8611
5659,PLPP2,8612
5660,PLPP3,8613
5661,STC2,8614
5662,USO1,8615
5663,CADPS,8618
5664,NPFF,8620
5665,CDK13,8621
5666,AC022414.1,8622
5667,ASMTL,8623
5668,PSMG1,8624
5669,RFXANK,8625
5670,TP63,8626
5671,JRK,8629
5672,HSD17B6,8630
5673,SKAP1,8631
5674,DNAH17,8632
5675,UNC5C,8633
5676,RTCA,8634
5677,RNASET2,8635
5678,SSNA1,8636
5679,EIF4EBP3,8637
5680,OASL,8638
5681,AOC3,8639
5682,PCDHGB4,8641
5683,DCHS1,8642
5684,PTCH2,8643
5685,AKR1C3,8644
5686,KCNK5,8645
5687,CHRD,8646
5688,ABCB11,8647
5689,NCOA1,8648
5690,LAMTOR3,8649
5691,NUMB,8650
5692,SOCS1,8651
5693,DDX3Y,8653
5694,PDE5A,8654
5695,DYNLL1,8655
5696,TNKS,8658
5697,ALDH4A1,8659
5698,IRS2,8660
5699,EIF3A,8661
5700,EIF3B,8662
5701,EIF3C,8663
5702,EIF3D,8664
5703,EIF3F,8665
5704,EIF3G,8666
5705,EIF3H,8667
5706,EIF3I,8668
5707,EIF3J,8669
